gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000211751.9,-1.719410798858303,7.402142503766596,-13.849264301804466,4.2266174820418183e-22,3.6090617054990414e-19,39.89737433462071,TRBC1,28639
ENSG00000163683.12,2.044297662881364,3.586450253064173,12.932509855685216,5.757000296633212e-22,4.657110239960656e-19,39.41091934801682,SMIM14,201895
ENSG00000159335.19,1.8153223088099804,4.783674636195596,12.805193397192724,1.0155003715892573e-21,7.804120355663442e-19,38.96543759367222,PTMS,5763
ENSG00000121807.7,-1.5609632910102649,6.424250876561994,-12.774021653257451,1.1672069817541378e-21,8.54284348074338e-19,38.821286201546215,CCR2,729230
ENSG00000115738.10,-1.480447048943991,8.187846175732858,-13.295230123092992,1.4123876666312917e-21,9.867453834601343e-19,38.636395005113414,ID2,3398
ENSG00000205730.7,2.498576078886192,2.840628978321545,12.678471273144023,1.7897366631768354e-21,1.1960109788273027e-18,38.118731158447815,ITPRIPL2,162073
ENSG00000171246.7,-4.928973951337126,4.033173325408324,-12.626023317828604,2.2639817405239158e-21,1.4498916396605244e-18,35.94783803403742,NPTX1,4884
ENSG00000235576.4,-1.7044975495752634,7.327476213071681,-13.471234839423632,2.387549661438163e-21,1.4678655318521827e-18,38.18712374654978,NA,NA
ENSG00000008517.19,-1.262286361154887,9.671881127008954,-12.992745514112139,3.807307553145757e-21,2.2507045035327036e-18,37.57414721741362,IL32,9235
ENSG00000279873.3,-1.2877941144637255,7.479929531488236,-12.41230316826454,5.918156281758811e-21,3.3689652611345525e-18,37.159565252020684,LINC01126,100129726
ENSG00000120885.22,2.799115517480697,2.061799825376632,12.219036102936021,1.4169888250617705e-20,7.778256514714076e-18,35.89651128395044,CLU,1191
ENSG00000227507.3,-2.1234891742622644,12.717748878445658,-15.919313483682025,2.1633631557289597e-20,1.1465824725363487e-17,36.16420539943652,LTB,4050
ENSG00000196126.12,1.8395203489866292,3.5872872686456456,12.032166717308806,3.3080679982315576e-20,1.6948335044273016e-17,35.518074343874424,HLA-DRB1,3123
ENSG00000112303.14,1.3660512766297703,5.760997936337024,11.940943701939029,5.010369759283537e-20,2.4841736516189667e-17,35.06169239369748,VNN2,8875
ENSG00000111796.4,-2.1496845079828475,4.931752933827455,-11.802488124542855,9.422961557993022e-20,4.5259662233235234e-17,34.4321648501941,KLRB1,3820
ENSG00000167106.12,-1.277958780539186,8.28102493817015,-12.051417373076257,9.781404488558442e-20,4.5557632420952503e-17,34.36767031826503,EEIG1,399665
ENSG00000093072.19,1.5173797230931445,4.9272700153089914,11.714023686635235,1.412126331477625e-19,6.383641680826792e-17,34.087752157406904,ADA2,51816
ENSG00000137965.11,2.9965706501379987,2.2270469553804593,11.688312229064655,1.5885276363970623e-19,6.975905648977957e-17,33.54863665576354,IFI44,10561
ENSG00000213203.3,-1.2449859248409023,6.677227025135418,-11.665230139383356,1.7656747585710407e-19,7.538450288676915e-17,33.8258317403799,GIMAP1,170575
ENSG00000072110.17,1.1786645091044239,6.885052489698836,11.64960913273302,1.896691892278668e-19,7.878960644411656e-17,33.70403196230818,ACTN1,87
ENSG00000049239.13,1.4660015230870842,4.74602803598693,11.6170775968867,2.201740921237628e-19,8.905462620900616e-17,33.65386563708228,H6PD,9563
ENSG00000185989.11,-1.2950234895408608,6.677989300331463,-11.56251325930686,2.828107619698854e-19,1.1145644644813175e-16,33.356836696836424,RASA3,22821
ENSG00000068831.19,-1.1836221518258947,7.730796315765757,-11.479625805294711,4.138910058434607e-19,1.5903761899534977e-16,32.91620450625717,RASGRP2,10235
ENSG00000125910.6,-1.148904101475127,8.030040290822834,-11.453919148339027,4.658363738573377e-19,1.7463183088261659e-16,32.777321695729654,S1PR4,8698
ENSG00000223865.12,1.4198715642429072,4.69963354777653,11.414813701223078,5.576888140044262e-19,2.0408754931542932e-16,32.72223872889756,HLA-DPB1,3115
ENSG00000204287.14,1.9367784633553544,6.4914492265414365,13.701533409585883,6.247035571215829e-19,2.2329520169671465e-16,32.83286588728158,HLA-DRA,3122
ENSG00000111913.20,-0.9084823443955168,8.78446467770899,-11.376095394643594,6.6655059856244285e-19,2.3283824317965334e-16,32.377374628825955,RIPOR2,9750
ENSG00000164483.17,-1.8067344973524362,6.793180988213099,-12.364246447255093,6.977843995138972e-19,2.383321382339689e-16,32.620187211197674,SAMD3,154075
ENSG00000017427.17,2.327809674142728,2.873011875722295,11.35311223052865,7.410175095594766e-19,2.475965026506338e-16,32.35698073004486,IGF1,3479
ENSG00000174749.6,1.7788114929194676,3.7413303525171844,11.249920125158692,1.1928358348277799e-18,3.900826974745314e-16,31.97702118780103,FAM241A,132720
ENSG00000137193.14,-1.6154593184887238,9.019029706660547,-13.161320645185963,1.2222994612371417e-18,3.913904733169764e-16,32.080187961572676,PIM1,5292
ENSG00000231560.1,3.1386283952563137,2.3483660951683327,11.43354318966314,1.5945062179080218e-18,5.001542973315571e-16,31.40012651937269,CLEC12A-AS1,400002
ENSG00000130396.22,1.4734792375608734,5.053546383446683,11.15186557552599,1.876686259590843e-18,5.768933561982251e-16,31.52687014536299,AFDN,4301
ENSG00000145990.11,2.173273998426602,3.3519150117792633,11.133528368879574,2.0428410356829652e-18,6.156562101656309e-16,31.424687438138466,GFOD1,54438
ENSG00000154165.5,-2.249324690249261,5.277048527014974,-11.123324872661634,2.436023494313758e-18,7.200323289923551e-16,31.249422670699055,GPR15,2838
ENSG00000117228.11,1.1169438449796347,7.885190815085202,11.110349225052998,2.7660694975640385e-18,8.021601542935712e-16,30.988421423147813,GBP1,2633
ENSG00000196843.18,1.3957419996888794,5.548844159062006,11.028929082053208,3.315988640177943e-18,9.43828618509907e-16,30.94077705112204,ARID5A,10865
ENSG00000176485.14,1.5579564190520108,4.450854427051213,11.004109587304702,3.720366387297147e-18,1.0396732976864936e-15,30.862256271438454,PLAAT3,11145
ENSG00000142546.14,-1.1340004854310086,7.562772634622549,-10.959893829395716,4.567322520818025e-18,1.2535669133030901e-15,30.53666999438867,NOSIP,51070
ENSG00000181649.9,4.15760078350859,0.8938264040954541,10.94782843554866,4.830358132962198e-18,1.3025018333969998e-15,29.44258598275499,PHLDA2,7262
ENSG00000134954.14,-0.9219214400996023,8.486479818629562,-10.840894699173578,7.937886970793237e-18,2.103540047260208e-15,29.926389365928678,ETS1,2113
ENSG00000157601.15,3.158077949598021,2.8439616430379377,11.552261717634801,8.149426240223375e-18,2.1229945985124282e-15,29.941103111503246,MX1,4599
ENSG00000138760.11,1.9832083920640438,3.293462360330515,10.759151211377372,1.1610487959638033e-17,2.974219998993943e-15,29.707071427246564,SCARB2,950
ENSG00000149257.16,1.6867709370331605,3.960394798820941,10.733784168026476,1.3065918825337867e-17,3.292183153203984e-15,29.637192224784812,SERPINH1,871
ENSG00000126353.4,-1.0338903513068027,7.400730428506657,-10.685868905808539,1.6333186994270023e-17,4.04904974357952e-15,29.289468143976336,CCR7,1236
ENSG00000133574.10,-1.0982320114245834,7.381774197145628,-10.621368971752618,2.2062563210324165e-17,5.382565024487023e-15,28.978033689296353,GIMAP4,55303
ENSG00000110324.12,-0.9265923605890869,8.17888357593371,-10.492737841801002,4.021806756995468e-17,9.658620289846929e-15,28.324621915959476,IL10RA,3587
ENSG00000169442.9,-1.3039995677676988,11.702908634989042,-12.378369098150413,4.297181089563841e-17,1.0161180514860959e-14,28.435573392156375,CD52,1043
ENSG00000100342.22,1.2541435564639647,5.552009765687739,10.295316630309186,1.0126611429657389e-16,2.358272995058092e-14,27.566659745185788,APOL1,8542
ENSG00000102265.12,1.7438556038898114,4.073171694437643,10.287635630265019,1.0497508439830632e-16,2.408159771943236e-14,27.59094402100616,TIMP1,7076
ENSG00000188322.8,-2.1867369154305694,4.378007439560943,-10.276737702877993,1.1047230363540451e-16,2.496998980700246e-14,27.440380359797693,SBK1,388228
ENSG00000115523.17,-2.734427483640065,4.995843154480297,-10.459719432548706,1.29535034618122e-16,2.885439829102225e-14,27.260291824749714,GNLY,10578
ENSG00000129521.15,-2.1482462243720697,4.819665168060689,-10.31826162176544,1.752604398853741e-16,3.8482185157688576e-14,27.090897834071853,EGLN3,112399
ENSG00000160888.8,-0.862020876235345,9.757446301266892,-10.13272635243956,2.1698391312403418e-16,4.697243302417472e-14,26.560517836947284,IER2,9592
ENSG00000055332.19,1.3238245404100377,5.113965482891451,9.9764513425621,4.518993189756731e-16,9.646795184244578e-14,26.11641065560104,EIF2AK2,5610
ENSG00000111331.14,1.9060109368564038,3.8822530730706304,9.91984674019029,5.895991044027479e-16,1.2413887992698954e-13,25.896359510922565,OAS3,4940
ENSG00000115159.17,1.4458776168715395,4.158167185473043,9.904066910553615,6.34992951731208e-16,1.3188975227173873e-13,25.82260377595976,GPD2,2820
ENSG00000179344.17,1.6792960686872895,4.6393201709103336,10.956874431605215,7.234353818289672e-16,1.4825602424948303e-13,25.785963435496058,HLA-DQB1,3119
ENSG00000239636.4,2.4604170072645473,1.9398493847022698,9.87204785361989,7.381476745127786e-16,1.49280654700808e-13,25.397563337976052,TFAP2E-AS1,105378645
ENSG00000256039.5,-1.239870320396741,5.623463583876011,-9.825964671938754,9.16771015655062e-16,1.829970196184195e-13,25.401664488279188,LINC02446,101060038
ENSG00000114737.16,-1.3879011359022977,8.239246857044812,-10.886173350181858,1.3471042796899652e-15,2.654486253696765e-13,25.080077769407673,CISH,1154
ENSG00000091436.17,1.4547540624601951,4.806527295228045,9.702464614233046,1.6392322964066498e-15,3.189240556426609e-13,24.87930857826249,MAP3K20,51776
ENSG00000123892.12,3.460003519051202,0.8795313710980412,9.69969916395954,1.6607114375616415e-15,3.1906418494153036e-13,24.176403144619886,RAB38,23682
ENSG00000134802.18,1.266888645420651,6.239926850606319,9.860536957504797,1.7694181513645542e-15,3.35752555388558e-13,24.720721797385888,SLC43A3,29015
ENSG00000231682.2,-1.7406895032530683,4.685457552371676,-9.578501877369881,2.9387110657102756e-15,5.50829135121548e-13,24.32090322156327,LINC01891,105373934
ENSG00000138496.17,1.0733352921339332,6.853170925804971,9.622174483626221,3.0006456745082087e-15,5.556617351468816e-13,24.10065939273616,PARP9,83666
ENSG00000071575.12,-0.9252204299141029,7.533002393411372,-9.537663838609406,3.5621351112318316e-15,6.517859126146816e-13,23.91171211471638,TRIB2,28951
ENSG00000072736.19,-1.1371229222143935,7.002003218667419,-9.515817899593737,4.4461026079167956e-15,8.039599656903664e-13,23.752320611520254,NFATC3,4775
ENSG00000060982.15,1.8423825067839905,5.2576508779424245,10.797861276141361,4.556007966121573e-15,8.142539818521928e-13,24.03101483668124,BCAT1,586
ENSG00000277734.8,-1.0419686617893333,11.172677987741453,-10.440661466661904,5.464554146799054e-15,9.654045659344995e-13,23.503719086882274,TRAC,28755
ENSG00000134243.12,2.2681044709680815,2.3554763714255023,9.425868798449367,6.03273207978608e-15,1.053671500753546e-12,23.471843050886438,SORT1,6272
ENSG00000135404.12,0.7847105757998243,8.52977864653371,9.373542725600565,7.7203597323096e-15,1.3332801020853769e-12,23.021859494609636,CD63,967
ENSG00000166452.12,1.1934573195162574,4.8094639937531305,9.3682483118768,7.915481536740459e-15,1.351788346885565e-12,23.287784246954985,AKIP1,56672
ENSG00000183395.5,2.9990069436988893,0.8012009100914308,9.360602120340603,8.2060178662856e-15,1.3860054352176888e-12,22.991819859938907,PMCH,5367
ENSG00000221866.10,-5.182217841342266,3.0428687138914956,-10.225942216234868,1.0508802170223237e-14,1.755655319090556e-12,21.961326389451695,PLXNA4,91584
ENSG00000164465.19,1.4191236471235165,3.9581896604452567,9.260590943658135,1.3149973144250999e-14,2.173280507818687e-12,22.833512608796976,DCBLD1,285761
ENSG00000085063.18,0.8874051144161434,6.425229803354322,9.243289968754791,1.4267762228049007e-14,2.3329309089905663e-12,22.571225783121864,CD59,966
ENSG00000124191.18,2.5041825430079423,3.094766431074524,9.685957300897286,1.489509175672682e-14,2.4098690557988547e-12,22.760016949832806,TOX2,84969
ENSG00000283125.1,-1.4893462080879343,5.102548053293009,-9.20673224318113,1.695218763343418e-14,2.714115874227951e-12,22.589467357107722,NA,NA
ENSG00000128829.12,1.053741730294126,5.499743853153736,9.195160615540619,1.7902964127319983e-14,2.8367892642980225e-12,22.44687207142365,EIF2AK4,440275
ENSG00000245164.11,-1.3282293579403959,5.36730730814189,-9.180878195166335,1.9150330087398714e-14,3.0034752392175332e-12,22.4509622698531,LINC00861,100130231
ENSG00000152229.18,1.3335828181113047,4.249611115798126,9.15268727515702,2.1873277244003683e-14,3.3958815276801677e-12,22.324713121233657,PSTPIP2,9050
ENSG00000211772.11,-0.9996144633307811,8.018254156381067,-9.288681445275367,2.4711220170584514e-14,3.798114540218839e-12,21.986831633924005,TRBC2,28638
ENSG00000170989.10,-1.1102140544904255,6.398789126113119,-9.075519787362897,3.1474681932666954e-14,4.7897610030207034e-12,21.849777659938137,S1PR1,1901
ENSG00000114942.15,-0.7698717691287396,10.842664938337496,-9.127813097828513,3.2757179974171596e-14,4.936057413755073e-12,21.511793294963184,EEF1B2,1933
ENSG00000106952.8,-1.4278729772219325,6.974451199940479,-9.853743748854846,4.31118987771806e-14,6.4332998466530665e-12,21.69141544445037,TNFSF8,944
ENSG00000100365.16,0.9834819506702202,6.3085673109392095,8.986701216329225,4.7847883987237955e-14,7.071365162344687e-12,21.34907631692563,NCF4,4689
ENSG00000196141.14,1.272671534922181,4.642334893213398,8.97060024509565,5.162207439716471e-14,7.556488414137348e-12,21.470887150738292,SPATS2L,26010
ENSG00000180875.5,2.9135933657857924,1.3611004301995404,8.96398967214968,5.3256520274833024e-14,7.722195439850789e-12,20.93024887157094,GREM2,64388
ENSG00000119411.11,1.6657876613558886,2.9589156469487294,8.937607020930937,6.031124038885025e-14,8.66339967080961e-12,21.369818291628167,BSPRY,54836
ENSG00000108679.13,1.6701291466717492,3.2989789260740263,8.89766506142333,7.280881231777841e-14,1.0361772641891241e-11,21.187777480444996,LGALS3BP,3959
ENSG00000152492.15,1.2176093645000847,4.707740176260611,8.876281202277918,8.053160158183624e-14,1.1355694645071772e-11,21.026108361132934,CCDC50,152137
ENSG00000050405.14,1.1245274422312699,5.961477295354725,9.017455400811423,8.401672349154503e-14,1.1739427636954973e-11,20.87205172911818,LIMA1,51474
ENSG00000085871.9,1.1644600547279422,5.4850815522959975,8.956106609875539,8.812183891928718e-14,1.2202096073778776e-11,20.847733986431223,MGST2,4258
ENSG00000140105.18,1.134653295016114,5.719865261228687,8.832473161546886,9.900389184551169e-14,1.3586516229156382e-11,20.77486010470901,WARS1,7453
ENSG00000154451.15,-0.8598376790555431,8.578186168799878,-8.827340712989198,1.0400262313575509e-13,1.4146197500854476e-11,20.478918480496407,GBP5,115362
ENSG00000102471.16,1.0943476957827123,5.998879901646538,8.842529607308757,1.1573415937632686e-13,1.560380727731705e-11,20.542986500482566,NDFIP2,54602
ENSG00000137628.18,2.3546437307809773,3.2574308144974875,9.124850047481196,1.226552496890211e-13,1.639314076278482e-11,20.70895780163379,DDX60,55601
ENSG00000263276.1,-0.9046065843242266,8.051620375672604,-8.755943286541093,1.4200177081525104e-13,1.8815234633020764e-11,20.216217456433135,NA,NA
ENSG00000290070.1,-3.170612373768454,3.3629455468405545,-8.750771147864555,1.4550513043143415e-13,1.9114648331035407e-11,19.992497398872693,NA,NA
ENSG00000047644.20,1.142377519933854,4.737511830995026,8.730682946458888,1.599504669360655e-13,2.0834226074638362e-11,20.321450851136674,WWC3,55841
ENSG00000100336.18,2.2875312810415003,2.086211233121895,8.725223701197967,1.656255566976273e-13,2.1392141230609507e-11,20.331838557512228,APOL4,80832
ENSG00000105355.9,0.8554235649076105,6.526469056759938,8.71786921000859,1.6990441653676514e-13,2.1761924018084004e-11,20.092520015826732,PLIN3,10226
ENSG00000126822.18,-2.7082248883673135,3.915880303808135,-8.842354137104367,1.8526181510627177e-13,2.3532843786639646e-11,20.160551119350288,PLEKHG3,26030
ENSG00000242574.9,1.4475497270718898,3.9327279831100626,8.625857022732632,2.6207491527929987e-13,3.3017143015105234e-11,19.913146858515766,HLA-DMB,3109
ENSG00000138061.13,1.1966178926370743,6.217523711776689,8.942993930501494,2.6668290716883014e-13,3.3324522627519667e-11,19.78861220777945,CYP1B1,1545
ENSG00000070190.13,1.052082330029938,5.503476010326592,8.617432322444346,2.7268048623997005e-13,3.379918607668016e-11,19.725582935984278,DAPP1,27071
ENSG00000131873.7,0.985930698358457,5.110904183766272,8.595911733181744,3.017586456230084e-13,3.710424306580511e-11,19.669553746949518,CHSY1,22856
ENSG00000136997.22,-2.3484029012625562,4.120152057815173,-8.576712410996754,3.30303798328898e-13,4.029182047869177e-11,19.63091880312857,MYC,4609
ENSG00000107738.20,-1.0738626570736258,6.369700106390906,-8.567347742446845,3.4518997960582834e-13,4.1776141626311664e-11,19.48609664055183,VSIR,64115
ENSG00000105372.8,-0.6319052529235538,11.891157402384572,-8.555482111474902,3.650176166724079e-13,4.383063100199148e-11,19.03572245342616,RPS19,6223
ENSG00000104081.14,2.290148213184527,1.6287670610643659,8.547389439976248,3.791889182184775e-13,4.496013427101142e-11,19.483392410520807,BMF,90427
ENSG00000183049.14,1.5152456588401724,3.5138212752518316,8.546782073370725,3.802743952655488e-13,4.496013427101142e-11,19.568698362622296,CAMK1D,57118
ENSG00000163840.10,0.814731412091688,7.157419883792655,8.50484995211996,4.632251318566562e-13,5.4349391424708437e-11,19.0697009854361,DTX3L,151636
ENSG00000171476.23,-1.2203608859997557,6.612754538699902,-8.899255504054203,4.812776768072556e-13,5.6039681003996347e-11,19.227157009852913,HOPX,84525
ENSG00000113088.6,-1.6893803384587285,5.1102582086288475,-8.835387477672104,5.394193755195078e-13,6.233741204311906e-11,19.27151190370499,GZMK,3003
ENSG00000198759.12,3.349012120521426,0.7865814405700587,8.394271332410291,7.791782060268753e-13,8.93729031838289e-11,18.298768142925894,EGFL6,25975
ENSG00000183010.17,-1.5044230188063579,4.652881195782469,-8.386924455868458,8.065552121507105e-13,9.182780452412162e-11,18.816898826664783,PYCR1,5831
ENSG00000147155.11,-0.7424917437852487,8.624135997028706,-8.370662916721669,8.706133414630572e-13,9.839211072269992e-11,18.36631454903072,EBP,10682
ENSG00000134321.13,2.408889309454571,1.9922147099334695,8.353580115378781,9.433810181158026e-13,1.0583770984262691e-10,18.554744521423995,RSAD2,91543
ENSG00000172005.11,-0.8562275473968075,7.889903396067579,-8.347567332313362,9.704124124028532e-13,1.0808144042486851e-10,18.310488511762962,MAL,4118
ENSG00000172465.14,1.351050016711406,3.842650216147425,8.330542162282754,1.0512173029884948e-12,1.1623892048153355e-10,18.54738598728448,TCEAL1,9338
ENSG00000169241.19,0.8175732979312533,6.108602761617812,8.301727349023004,1.2035630848548789e-12,1.3213403295871064e-10,18.182875800888475,SLC50A1,55974
ENSG00000119655.11,1.032824948969882,5.384608275396975,8.29999386451113,1.2134006984613056e-12,1.322692818109948e-10,18.243535902141723,NPC2,10577
ENSG00000310481.1,-2.5220492602367637,3.453752774456688,-8.296181372382119,1.2353199461517306e-12,1.3371033501656407e-10,18.069240244955854,NA,NA
ENSG00000136636.13,1.8708164214782579,2.5407503696016835,8.228507830171257,1.6972198951646687e-12,1.82421467053713e-10,18.077538217525174,KCTD3,51133
ENSG00000234883.8,1.2454289992177578,4.4643762745129205,8.218737908168166,1.7768307578507363e-12,1.8939885840157805e-10,17.972428593411273,MIR155HG,114614
ENSG00000152518.8,-1.3671702650269486,8.235548176413209,-9.380639734997446,1.7867816830337552e-12,1.8939885840157805e-10,17.987118570436916,ZFP36L2,678
ENSG00000157570.12,-3.0518225379538206,2.7717554763074115,-8.19680309018219,1.9693984469571462e-12,2.073263981488448e-10,17.574223518774026,TSPAN18,90139
ENSG00000108405.4,4.53813644913223,-1.2877029428194282,8.194641971361348,1.989462518517681e-12,2.0801387013344733e-10,15.94168281047842,P2RX1,5023
ENSG00000133106.15,1.926549980804503,6.224013440361905,9.443851150861235,2.3384306283307774e-12,2.428491807935409e-10,17.81670775910169,EPSTI1,94240
ENSG00000163823.4,1.7665470135573658,3.4666023188964985,8.153678141115595,2.410770691214375e-12,2.4868151358365735e-10,17.78078513199859,CCR1,1230
ENSG00000147130.14,0.8631642667971207,5.489256678352768,8.15156650840573,2.4347530404339806e-12,2.494810282098019e-10,17.559316404636604,ZMYM3,9203
ENSG00000213625.9,1.0193446147237264,5.461305160586591,8.148530837146742,2.469647373391597e-12,2.513806631061513e-10,17.54005946045017,LEPROT,54741
ENSG00000167552.16,-0.8879913770534733,6.832002094725428,-8.107580896069697,2.992103483658578e-12,3.025567798936338e-10,17.273524490821735,TUBA1A,7846
ENSG00000070081.18,0.8617414922088917,7.475540001488124,8.221911888293306,3.1430778713830255e-12,3.1574579662194185e-10,17.14992470705502,NUCB2,4925
ENSG00000142599.20,0.8966698727481388,5.676184984890536,8.08819739257295,3.276497653258751e-12,3.2701148656225326e-10,17.254248644544198,RERE,473
ENSG00000070214.17,1.4635959099388653,4.449560775939972,8.323800339429964,3.966998313298239e-12,3.9337267145415437e-10,17.27007400097098,SLC44A1,23446
ENSG00000164403.15,2.5151434933135883,1.4107307749770606,8.021244409494559,4.482631531359651e-12,4.416541451089605e-10,17.049291156756155,SHROOM1,134549
ENSG00000125384.8,-1.076641848349082,6.79084826566726,-8.233236786868323,5.6846368444547715e-12,5.565150847087251e-10,16.73790090932379,PTGER2,5732
ENSG00000181026.15,-0.9449684206559334,6.3756962427943185,-7.957570498810959,6.0375644565770735e-12,5.87325099351833e-10,16.654266580329224,AEN,64782
ENSG00000089220.5,0.6123758664404892,9.336507883701394,7.950774505897163,6.232431008375813e-12,5.991151353578998e-10,16.333036461133357,PEBP1,5037
ENSG00000216490.4,1.6823483735827556,3.648202915035268,7.950627241262126,6.236722293901364e-12,5.991151353578998e-10,16.85713777321515,IFI30,10437
ENSG00000044115.21,1.5993973451050003,2.83226014307798,7.941699596634778,6.502448796985439e-12,6.20761726768113e-10,16.812709560138014,CTNNA1,1495
ENSG00000178922.18,1.5117775544001502,3.4319736919271167,7.931060854392044,6.833875060391816e-12,6.483744424581618e-10,16.758740040802635,HYI,81888
ENSG00000092964.18,1.0318439017615706,5.3254031397033135,7.918005257101186,7.263678882809622e-12,6.84924812446527e-10,16.52828070380839,DPYSL2,1808
ENSG00000010030.14,3.4078443000890988,0.4468784959365566,7.909047116684858,7.574067998019248e-12,7.098379581070478e-10,15.86805009902875,ETV7,51513
ENSG00000125810.11,2.464612711935621,1.3509793298908805,7.895921215402686,8.052885424678143e-12,7.501384786503216e-10,16.373261120758695,CD93,22918
ENSG00000240350.4,1.3575249087105083,3.2480467534862623,7.879382725869381,8.699349492006027e-12,8.054759138080279e-10,16.515097740247825,NA,NA
ENSG00000150977.12,0.839465456061002,5.547741662619711,7.8695435168234775,9.108214497343259e-12,8.382829749950054e-10,16.247380055392497,RILPL2,196383
ENSG00000160191.18,1.8217220236334222,2.982027443419931,7.866143217218548,9.422811054084245e-12,8.620750351266361e-10,16.459398183157177,PDE9A,5152
ENSG00000157654.19,0.9562343308683774,6.2648902882997115,7.929198725431436,1.0042673995355516e-11,9.133485166190194e-10,16.106035411520438,PALM2AKAP2,445815
ENSG00000067208.17,2.051131817412543,1.7567764356801772,7.835535612545109,1.0674527560413172e-11,9.65102874138532e-10,16.246514925648704,EVI5,7813
ENSG00000110665.12,-1.0300832332782273,5.633243385896382,-7.823078896697471,1.13130834188859e-11,1.0151138951341953e-9,16.120503837961575,C11orf21,29125
ENSG00000133104.14,0.9507823794867241,5.123249965578205,7.822195908164979,1.1359765124468549e-11,1.0151138951341953e-9,16.086343713884723,SPART,23111
ENSG00000157557.13,1.0611225302649245,5.032554771947705,7.812341074877115,1.1893970930290554e-11,1.0567071283154095e-9,16.074829295382592,ETS2,2114
ENSG00000141179.14,1.2503606869829342,3.956646349113669,7.790712576012886,1.3155729744578621e-11,1.1620894607711116e-9,16.069911750618687,PCTP,58488
ENSG00000188313.13,1.1963229879406545,4.652402502416989,7.763183310493312,1.4956271786308082e-11,1.313587984888887e-9,15.9184877274175,PLSCR1,5359
ENSG00000074706.14,1.0229031574657466,4.822874690642515,7.751965717544918,1.5758497734966777e-11,1.3761824442411326e-9,15.817650669201655,IPCEF1,26034
ENSG00000185187.14,-0.8396594263086863,6.146044705066549,-7.734078786480338,1.712722229660887e-11,1.481396600861047e-9,15.617557685790691,SIGIRR,59307
ENSG00000089127.15,1.678640114503934,3.2612349784369696,7.739491399633078,1.7156056926042057e-11,1.481396600861047e-9,15.871811679606804,OAS1,4938
ENSG00000089009.16,-0.7335100914946882,10.251831752803842,-7.920216313628327,1.7532147933915086e-11,1.5054140432641054e-9,15.34311663531075,RPL6,6128
ENSG00000118985.16,1.1479427570586012,4.624703134572529,7.716535556913418,1.858452330839492e-11,1.5869117958334995e-9,15.650072930928266,ELL2,22936
ENSG00000113721.14,-1.8078364859401417,3.6556812515026698,-7.702183225666621,1.9868083059209052e-11,1.6871405338123928e-9,15.718532823857071,PDGFRB,5159
